Provinsi,Tahun,Domisili,Tahap,Sekolah,Jurusan,Indikator,Nilai UN,Jumlah Nilai UN
Jakarta,2018,Luar,-,SMAN 84,BAHASA,Rata - Rata,73.19,-
Jakarta,2018,Luar,-,SMAN 85,IPA,Terendah,81.88,-
Jakarta,2018,Luar,-,SMAN 85,IPA,Tertinggi,88,-
Jakarta,2018,Luar,-,SMAN 85,IPA,Rata - Rata,84.45,-
Jakarta,2018,Luar,-,SMAN 85,IPS,Terendah,79.5,-
Jakarta,2018,Luar,-,SMAN 85,IPS,Tertinggi,81.88,-
Jakarta,2018,Luar,-,SMAN 85,IPS,Rata - Rata,80.3,-
Jakarta,2018,Luar,-,SMAN 86,IPA,Terendah,86.38,-
Jakarta,2018,Luar,-,SMAN 86,IPA,Tertinggi,90.88,-
Jakarta,2018,Luar,-,SMAN 86,IPA,Rata - Rata,88.7,-
Jakarta,2018,Luar,-,SMAN 86,IPS,Terendah,83,-
Jakarta,2018,Luar,-,SMAN 86,IPS,Tertinggi,84.63,-
Jakarta,2018,Luar,-,SMAN 86,IPS,Rata - Rata,83.85,-
Jakarta,2018,Luar,-,SMAN 87,IPA,Terendah,87.13,-
Jakarta,2018,Luar,-,SMAN 87,IPA,Tertinggi,88.75,-
Jakarta,2018,Luar,-,SMAN 87,IPA,Rata - Rata,87.88,-
Jakarta,2018,Luar,-,SMAN 87,IPS,Terendah,84.38,-
Jakarta,2018,Luar,-,SMAN 87,IPS,Tertinggi,85.63,-
Jakarta,2018,Luar,-,SMAN 87,IPS,Rata - Rata,85.18,-
Jakarta,2018,Luar,-,SMAN 88,IPA,Terendah,86.38,-
Jakarta,2018,Luar,-,SMAN 88,IPA,Tertinggi,87.25,-
Jakarta,2018,Luar,-,SMAN 88,IPA,Rata - Rata,86.83,-
Jakarta,2018,Luar,-,SMAN 88,IPS,Terendah,81.63,-
Jakarta,2018,Luar,-,SMAN 88,IPS,Tertinggi,83.63,-
Jakarta,2018,Luar,-,SMAN 88,IPS,Rata - Rata,82.54,-
Jakarta,2018,Luar,-,SMAN 89,IPA,Terendah,84.38,-
Jakarta,2018,Luar,-,SMAN 89,IPA,Tertinggi,90,-
Jakarta,2018,Luar,-,SMAN 89,IPA,Rata - Rata,87.21,-
Jakarta,2018,Luar,-,SMAN 89,IPS,Terendah,81.25,-
Jakarta,2018,Luar,-,SMAN 89,IPS,Tertinggi,90.13,-
Jakarta,2018,Luar,-,SMAN 89,IPS,Rata - Rata,83.66,-
Jakarta,2018,Luar,-,SMAN 90,IPA,Terendah,89.63,-
Jakarta,2018,Luar,-,SMAN 90,IPA,Tertinggi,91,-
Jakarta,2018,Luar,-,SMAN 90,IPA,Rata - Rata,90.45,-
Jakarta,2018,Luar,-,SMAN 90,IPS,Terendah,85.63,-
Jakarta,2018,Luar,-,SMAN 90,IPS,Tertinggi,89.25,-
Jakarta,2018,Luar,-,SMAN 90,IPS,Rata - Rata,87.41,-
Jakarta,2018,Luar,-,SMAN 91,IPA,Terendah,88,-
Jakarta,2018,Luar,-,SMAN 91,IPA,Tertinggi,90.38,-
Jakarta,2018,Luar,-,SMAN 91,IPA,Rata - Rata,89.55,-
Jakarta,2018,Luar,-,SMAN 91,IPS,Terendah,84.13,-
Jakarta,2018,Luar,-,SMAN 91,IPS,Tertinggi,86.13,-
Jakarta,2018,Luar,-,SMAN 91,IPS,Rata - Rata,85.05,-
Jakarta,2018,Luar,-,SMAN 92,IPA,Terendah,68.5,-
Jakarta,2018,Luar,-,SMAN 92,IPA,Tertinggi,83.88,-
Jakarta,2018,Luar,-,SMAN 92,IPA,Rata - Rata,72.63,-
Jakarta,2018,Luar,-,SMAN 92,IPS,Terendah,66.13,-
Jakarta,2018,Luar,-,SMAN 92,IPS,Tertinggi,72.25,-
Jakarta,2018,Luar,-,SMAN 92,IPS,Rata - Rata,68.8,-
Jakarta,2018,Luar,-,SMAN 92,BAHASA,Terendah,63.13,-
Jakarta,2018,Luar,-,SMAN 92,BAHASA,Tertinggi,64.63,-
Jakarta,2018,Luar,-,SMAN 92,BAHASA,Rata - Rata,63.88,-
Jakarta,2018,Luar,-,SMAN 93,IPA,Terendah,83.63,-
Jakarta,2018,Luar,-,SMAN 93,IPA,Tertinggi,85.75,-
Jakarta,2018,Luar,-,SMAN 93,IPA,Rata - Rata,84.67,-
Jakarta,2018,Luar,-,SMAN 93,IPS,Terendah,81,-
Jakarta,2018,Luar,-,SMAN 93,IPS,Tertinggi,81.88,-
Jakarta,2018,Luar,-,SMAN 93,IPS,Rata - Rata,81.31,-
Jakarta,2018,Luar,-,SMAN 94,IPA,Terendah,80.38,-
Jakarta,2018,Luar,-,SMAN 94,IPA,Tertinggi,87.38,-
Jakarta,2018,Luar,-,SMAN 94,IPA,Rata - Rata,82.08,-
Jakarta,2018,Luar,-,SMAN 94,IPS,Terendah,74.88,-
Jakarta,2018,Luar,-,SMAN 94,IPS,Tertinggi,79.75,-
Jakarta,2018,Luar,-,SMAN 94,IPS,Rata - Rata,76.65,-
Jakarta,2018,Luar,-,SMAN 95,IPA,Terendah,78.25,-
Jakarta,2018,Luar,-,SMAN 95,IPA,Tertinggi,83.25,-
Jakarta,2018,Luar,-,SMAN 95,IPA,Rata - Rata,79.96,-
Jakarta,2018,Luar,-,SMAN 95,IPS,Terendah,72.38,-
Jakarta,2018,Luar,-,SMAN 95,IPS,Tertinggi,75.75,-
Jakarta,2018,Luar,-,SMAN 95,IPS,Rata - Rata,74.43,-
Jakarta,2018,Luar,-,SMAN 95,BAHASA,Terendah,72.13,-
Jakarta,2018,Luar,-,SMAN 95,BAHASA,Tertinggi,72.13,-
Jakarta,2018,Luar,-,SMAN 95,BAHASA,Rata - Rata,72.13,-
Jakarta,2018,Luar,-,SMAN 96,IPA,Terendah,70.25,-
Jakarta,2018,Luar,-,SMAN 96,IPA,Tertinggi,75.38,-
Jakarta,2018,Luar,-,SMAN 96,IPA,Rata - Rata,72.88,-
Jakarta,2018,Luar,-,SMAN 96,IPS,Terendah,69.5,-
Jakarta,2018,Luar,-,SMAN 96,IPS,Tertinggi,82.25,-
Jakarta,2018,Luar,-,SMAN 96,IPS,Rata - Rata,72.57,-
Jakarta,2018,Luar,-,SMAN 97,IPA,Terendah,88.63,-
Jakarta,2018,Luar,-,SMAN 97,IPA,Tertinggi,90.63,-
Jakarta,2018,Luar,-,SMAN 97,IPA,Rata - Rata,89.18,-
Jakarta,2018,Luar,-,SMAN 97,IPS,Terendah,84.63,-
Jakarta,2018,Luar,-,SMAN 97,IPS,Tertinggi,87.63,-
Jakarta,2018,Luar,-,SMAN 97,IPS,Rata - Rata,86.15,-
Jakarta,2018,Luar,-,SMAN 98,IPA,Terendah,88,-
Jakarta,2018,Luar,-,SMAN 98,IPA,Tertinggi,89.38,-
Jakarta,2018,Luar,-,SMAN 98,IPA,Rata - Rata,88.69,-
Jakarta,2018,Luar,-,SMAN 98,IPS,Terendah,84.13,-
Jakarta,2018,Luar,-,SMAN 98,IPS,Tertinggi,86.88,-
Jakarta,2018,Luar,-,SMAN 98,IPS,Rata - Rata,85.61,-
Jakarta,2018,Luar,-,SMAN 99,IPA,Terendah,89.75,-
Jakarta,2018,Luar,-,SMAN 99,IPA,Tertinggi,91.13,-
Jakarta,2018,Luar,-,SMAN 99,IPA,Rata - Rata,90.26,-
Jakarta,2018,Luar,-,SMAN 99,IPS,Terendah,87.13,-
Jakarta,2018,Luar,-,SMAN 99,IPS,Tertinggi,89.13,-
Jakarta,2018,Luar,-,SMAN 99,IPS,Rata - Rata,88.21,-
Jakarta,2018,Luar,-,SMAN 100,IPA,Terendah,80.13,-
Jakarta,2018,Luar,-,SMAN 100,IPA,Tertinggi,82.5,-
Jakarta,2018,Luar,-,SMAN 100,IPA,Rata - Rata,81.1,-
Jakarta,2018,Luar,-,SMAN 100,IPS,Terendah,76.88,-
Jakarta,2018,Luar,-,SMAN 100,IPS,Tertinggi,78.38,-
Jakarta,2018,Luar,-,SMAN 100,IPS,Rata - Rata,77.6,-
Jakarta,2018,Luar,-,SMAN 101,IPA,Terendah,82.5,-
Jakarta,2018,Luar,-,SMAN 101,IPA,Tertinggi,87.13,-
Jakarta,2018,Luar,-,SMAN 101,IPA,Rata - Rata,84.42,-
Jakarta,2018,Luar,-,SMAN 101,IPS,Terendah,79.88,-
Jakarta,2018,Luar,-,SMAN 101,IPS,Tertinggi,81.38,-
Jakarta,2018,Luar,-,SMAN 101,IPS,Rata - Rata,80.54,-
Jakarta,2018,Luar,-,SMAN 102,IPA,Terendah,79.13,-
Jakarta,2018,Luar,-,SMAN 102,IPA,Tertinggi,84,-
Jakarta,2018,Luar,-,SMAN 102,IPA,Rata - Rata,82.03,-
Jakarta,2018,Luar,-,SMAN 102,IPS,Terendah,76.13,-
Jakarta,2018,Luar,-,SMAN 102,IPS,Tertinggi,80.75,-
Jakarta,2018,Luar,-,SMAN 102,IPS,Rata - Rata,78.13,-
Jakarta,2018,Luar,-,SMAN 103,IPA,Terendah,88.88,-
Jakarta,2018,Luar,-,SMAN 103,IPA,Tertinggi,92.75,-
Jakarta,2018,Luar,-,SMAN 103,IPA,Rata - Rata,90.63,-
Jakarta,2018,Luar,-,SMAN 103,IPS,Terendah,83,-
Jakarta,2018,Luar,-,SMAN 103,IPS,Tertinggi,85.5,-
Jakarta,2018,Luar,-,SMAN 103,IPS,Rata - Rata,83.91,-
Jakarta,2018,Luar,-,SMAN 104,IPA,Terendah,85.38,-
Jakarta,2018,Luar,-,SMAN 104,IPA,Tertinggi,86.5,-
Jakarta,2018,Luar,-,SMAN 104,IPA,Rata - Rata,85.91,-
Jakarta,2018,Luar,-,SMAN 104,IPS,Terendah,80.25,-
Jakarta,2018,Luar,-,SMAN 104,IPS,Tertinggi,82.13,-
Jakarta,2018,Luar,-,SMAN 104,IPS,Rata - Rata,81.05,-
Jakarta,2018,Luar,-,SMAN 105,IPA,Terendah,87.63,-
Jakarta,2018,Luar,-,SMAN 105,IPA,Tertinggi,88.63,-
Jakarta,2018,Luar,-,SMAN 105,IPA,Rata - Rata,87.93,-
Jakarta,2018,Luar,-,SMAN 105,IPS,Terendah,82.75,-
Jakarta,2018,Luar,-,SMAN 105,IPS,Tertinggi,83.13,-
Jakarta,2018,Luar,-,SMAN 105,IPS,Rata - Rata,82.95,-
Jakarta,2018,Luar,-,SMAN 106,IPA,Terendah,87.25,-
Jakarta,2018,Luar,-,SMAN 106,IPA,Tertinggi,88.25,-
Jakarta,2018,Luar,-,SMAN 106,IPA,Rata - Rata,87.63,-
Jakarta,2018,Luar,-,SMAN 106,IPS,Terendah,82.88,-
Jakarta,2018,Luar,-,SMAN 106,IPS,Tertinggi,86.13,-
Jakarta,2018,Luar,-,SMAN 106,IPS,Rata - Rata,84.02,-
Jakarta,2018,Luar,-,SMAN 107,IPA,Terendah,76.38,-
Jakarta,2018,Luar,-,SMAN 107,IPA,Tertinggi,78,-
Jakarta,2018,Luar,-,SMAN 107,IPA,Rata - Rata,77.2,-
Jakarta,2018,Luar,-,SMAN 107,IPS,Terendah,75.75,-
Jakarta,2018,Luar,-,SMAN 107,IPS,Tertinggi,78.38,-
Jakarta,2018,Luar,-,SMAN 107,IPS,Rata - Rata,76.55,-
Jakarta,2018,Luar,-,SMAN 108,IPA,Terendah,82.25,-
Jakarta,2018,Luar,-,SMAN 108,IPA,Tertinggi,86.88,-
Jakarta,2018,Luar,-,SMAN 108,IPA,Rata - Rata,84.13,-
Jakarta,2018,Luar,-,SMAN 108,IPS,Terendah,80.25,-
Jakarta,2018,Luar,-,SMAN 108,IPS,Tertinggi,80.88,-
Jakarta,2018,Luar,-,SMAN 108,IPS,Rata - Rata,80.5,-
Jakarta,2018,Luar,-,SMAN 109,IPA,Terendah,88,-
Jakarta,2018,Luar,-,SMAN 109,IPA,Tertinggi,90.88,-
Jakarta,2018,Luar,-,SMAN 109,IPA,Rata - Rata,89.3,-
Jakarta,2018,Luar,-,SMAN 109,IPS,Terendah,86.88,-
Jakarta,2018,Luar,-,SMAN 109,IPS,Tertinggi,88,-
Jakarta,2018,Luar,-,SMAN 109,IPS,Rata - Rata,87.53,-
Jakarta,2018,Luar,-,SMAN 110,IPA,Terendah,67,-
Jakarta,2018,Luar,-,SMAN 110,IPA,Tertinggi,81.13,-
Jakarta,2018,Luar,-,SMAN 110,IPA,Rata - Rata,70.5,-
Jakarta,2018,Luar,-,SMAN 110,IPS,Terendah,63.63,-
Jakarta,2018,Luar,-,SMAN 110,IPS,Tertinggi,70.75,-
Jakarta,2018,Luar,-,SMAN 110,IPS,Rata - Rata,65.29,-
Jakarta,2018,Luar,-,SMAN 110,BAHASA,Terendah,62.75,-
Jakarta,2018,Luar,-,SMAN 110,BAHASA,Tertinggi,73,-
Jakarta,2018,Luar,-,SMAN 110,BAHASA,Rata - Rata,67.88,-
Jakarta,2018,Luar,-,SMAN 111,IPA,Terendah,67.75,-
Jakarta,2018,Luar,-,SMAN 111,IPA,Tertinggi,88.13,-
Jakarta,2018,Luar,-,SMAN 111,IPA,Rata - Rata,75.79,-
Jakarta,2018,Luar,-,SMAN 111,IPS,Terendah,66,-
Jakarta,2018,Luar,-,SMAN 111,IPS,Tertinggi,70.13,-
Jakarta,2018,Luar,-,SMAN 111,IPS,Rata - Rata,67.84,-
Jakarta,2018,Luar,-,SMAN 112,IPA,Terendah,86.75,-
Jakarta,2018,Luar,-,SMAN 112,IPA,Tertinggi,90.25,-
Jakarta,2018,Luar,-,SMAN 112,IPA,Rata - Rata,88.36,-
Jakarta,2018,Luar,-,SMAN 112,IPS,Terendah,81.25,-
Jakarta,2018,Luar,-,SMAN 112,IPS,Tertinggi,83.5,-
Jakarta,2018,Luar,-,SMAN 112,IPS,Rata - Rata,82.71,-
Jakarta,2018,Luar,-,SMAN 113,IPA,Terendah,86.75,-
Jakarta,2018,Luar,-,SMAN 113,IPA,Tertinggi,88.25,-
Jakarta,2018,Luar,-,SMAN 113,IPA,Rata - Rata,87.48,-
Jakarta,2018,Luar,-,SMAN 113,IPS,Terendah,82.13,-
Jakarta,2018,Luar,-,SMAN 113,IPS,Tertinggi,86,-
Jakarta,2018,Luar,-,SMAN 113,IPS,Rata - Rata,84,-
Jakarta,2018,Luar,-,SMAN 113,BAHASA,Terendah,82.38,-
Jakarta,2018,Luar,-,SMAN 113,BAHASA,Tertinggi,83.25,-
Jakarta,2018,Luar,-,SMAN 113,BAHASA,Rata - Rata,82.81,-
Jakarta,2018,Luar,-,SMAN 114,IPA,Terendah,66,-
Jakarta,2018,Luar,-,SMAN 114,IPA,Tertinggi,66.63,-
Jakarta,2018,Luar,-,SMAN 114,IPA,Rata - Rata,66.33,-
Jakarta,2018,Luar,-,SMAN 114,IPS,Terendah,63.38,-
Jakarta,2018,Luar,-,SMAN 114,IPS,Tertinggi,78.63,-
Jakarta,2018,Luar,-,SMAN 114,IPS,Rata - Rata,68.63,-
Jakarta,2018,Luar,-,SMAN 115,IPA,Terendah,75.25,-
Jakarta,2018,Luar,-,SMAN 115,IPA,Tertinggi,78.13,-
Jakarta,2018,Luar,-,SMAN 115,IPA,Rata - Rata,76.83,-
Jakarta,2018,Luar,-,SMAN 115,IPS,Terendah,71.25,-
Jakarta,2018,Luar,-,SMAN 115,IPS,Tertinggi,75.38,-
Jakarta,2018,Luar,-,SMAN 115,IPS,Rata - Rata,72.93,-
Jakarta,2018,Dalam,1,SMAN 1,IPA,Terendah,79.63,-
Jakarta,2018,Dalam,1,SMAN 1,IPA,Tertinggi,90.5,-
Jakarta,2018,Dalam,1,SMAN 1,IPA,Rata - Rata,82.9,-
Jakarta,2018,Dalam,1,SMAN 1,IPS,Terendah,76.5,-
Jakarta,2018,Dalam,1,SMAN 1,IPS,Tertinggi,88.5,-
Jakarta,2018,Dalam,1,SMAN 1,IPS,Rata - Rata,78.49,-
Jakarta,2018,Dalam,1,SMAN 2,IPA,Terendah,86.25,-
Jakarta,2018,Dalam,1,SMAN 2,IPA,Tertinggi,96.13,-
Jakarta,2018,Dalam,1,SMAN 2,IPA,Rata - Rata,89.43,-
Jakarta,2018,Dalam,1,SMAN 2,IPS,Terendah,83.25,-
Jakarta,2018,Dalam,1,SMAN 2,IPS,Tertinggi,91.75,-
Jakarta,2018,Dalam,1,SMAN 2,IPS,Rata - Rata,85.23,-
Jakarta,2018,Dalam,1,SMAN 3,IPA,Terendah,80.13,-
Jakarta,2018,Dalam,1,SMAN 3,IPA,Tertinggi,90.5,-
Jakarta,2018,Dalam,1,SMAN 3,IPA,Rata - Rata,83.82,-
Jakarta,2018,Dalam,1,SMAN 3,IPS,Terendah,74.38,-
Jakarta,2018,Dalam,1,SMAN 3,IPS,Tertinggi,84.88,-
Jakarta,2018,Dalam,1,SMAN 3,IPS,Rata - Rata,78.17,-
Jakarta,2018,Dalam,1,SMAN 4,IPA,Terendah,73.5,-
Jakarta,2018,Dalam,1,SMAN 4,IPA,Tertinggi,79.5,-
Jakarta,2018,Dalam,1,SMAN 4,IPA,Rata - Rata,75.55,-
Jakarta,2018,Dalam,1,SMAN 4,IPS,Terendah,70.13,-
Jakarta,2018,Dalam,1,SMAN 4,IPS,Tertinggi,78.75,-
Jakarta,2018,Dalam,1,SMAN 4,IPS,Rata - Rata,72.37,-
Jakarta,2018,Dalam,1,SMAN 4,BAHASA,Terendah,64.13,-
Jakarta,2018,Dalam,1,SMAN 4,BAHASA,Tertinggi,70.38,-
Jakarta,2018,Dalam,1,SMAN 4,BAHASA,Rata - Rata,66.52,-
Jakarta,2018,Dalam,1,SMAN 5,IPA,Terendah,75,-
Jakarta,2018,Dalam,1,SMAN 5,IPA,Tertinggi,88.25,-
Jakarta,2018,Dalam,1,SMAN 5,IPA,Rata - Rata,77.95,-
Jakarta,2018,Dalam,1,SMAN 5,IPS,Terendah,70,-
Jakarta,2018,Dalam,1,SMAN 5,IPS,Tertinggi,83.75,-
Jakarta,2018,Dalam,1,SMAN 5,IPS,Rata - Rata,72.62,-
Jakarta,2018,Dalam,1,SMAN 6,IPA,Terendah,81.38,-
Jakarta,2018,Dalam,1,SMAN 6,IPA,Tertinggi,89,-
Jakarta,2018,Dalam,1,SMAN 6,IPA,Rata - Rata,83.3,-
Jakarta,2018,Dalam,1,SMAN 6,IPS,Terendah,78.75,-
Jakarta,2018,Dalam,1,SMAN 6,IPS,Tertinggi,84.25,-
Jakarta,2018,Dalam,1,SMAN 6,IPS,Rata - Rata,80.12,-
Jakarta,2018,Dalam,1,SMAN 7,IPA,Terendah,64.13,-
Jakarta,2018,Dalam,1,SMAN 7,IPA,Tertinggi,78.25,-
Jakarta,2018,Dalam,1,SMAN 7,IPA,Rata - Rata,67.35,-
Jakarta,2018,Dalam,1,SMAN 7,IPS,Terendah,64,-
Jakarta,2018,Dalam,1,SMAN 7,IPS,Tertinggi,71.38,-
Jakarta,2018,Dalam,1,SMAN 7,IPS,Rata - Rata,66.04,-
Jakarta,2018,Dalam,1,SMAN 8,IPA,Terendah,89.75,-
Jakarta,2018,Dalam,1,SMAN 8,IPA,Tertinggi,96.75,-
Jakarta,2018,Dalam,1,SMAN 8,IPA,Rata - Rata,91.93,-
Jakarta,2018,Dalam,1,SMAN 8,IPS,Terendah,88.75,-
Jakarta,2018,Dalam,1,SMAN 8,IPS,Tertinggi,92.63,-
Jakarta,2018,Dalam,1,SMAN 8,IPS,Rata - Rata,89.92,-
Jakarta,2018,Dalam,1,SMAN 9,IPA,Terendah,75.25,-
Jakarta,2018,Dalam,1,SMAN 9,IPA,Tertinggi,83.75,-
Jakarta,2018,Dalam,1,SMAN 9,IPA,Rata - Rata,77.56,-
Jakarta,2018,Dalam,1,SMAN 9,IPS,Terendah,72.63,-
Jakarta,2018,Dalam,1,SMAN 9,IPS,Tertinggi,77.25,-
Jakarta,2018,Dalam,1,SMAN 9,IPS,Rata - Rata,73.59,-
Jakarta,2018,Dalam,1,SMAN 10,IPA,Terendah,60.88,-
Jakarta,2018,Dalam,1,SMAN 10,IPA,Tertinggi,81.88,-
Jakarta,2018,Dalam,1,SMAN 10,IPA,Rata - Rata,65.46,-
Jakarta,2018,Dalam,1,SMAN 10,IPS,Terendah,59.38,-
Jakarta,2018,Dalam,1,SMAN 10,IPS,Tertinggi,74.88,-
Jakarta,2018,Dalam,1,SMAN 10,IPS,Rata - Rata,62.5,-
Jakarta,2018,Dalam,1,SMAN 11,IPA,Terendah,75,-
Jakarta,2018,Dalam,1,SMAN 11,IPA,Tertinggi,85.25,-
Jakarta,2018,Dalam,1,SMAN 11,IPA,Rata - Rata,77.74,-
Jakarta,2018,Dalam,1,SMAN 11,IPS,Terendah,69.5,-
Jakarta,2018,Dalam,1,SMAN 11,IPS,Tertinggi,84.25,-
Jakarta,2018,Dalam,1,SMAN 11,IPS,Rata - Rata,72.6,-
Jakarta,2018,Dalam,1,SMAN 12,IPA,Terendah,85.88,-
Jakarta,2018,Dalam,1,SMAN 12,IPA,Tertinggi,93.5,-
Jakarta,2018,Dalam,1,SMAN 12,IPA,Rata - Rata,87.34,-
Jakarta,2018,Dalam,1,SMAN 12,IPS,Terendah,80,-
Jakarta,2018,Dalam,1,SMAN 12,IPS,Tertinggi,87.25,-
Jakarta,2018,Dalam,1,SMAN 12,IPS,Rata - Rata,81.68,-
Jakarta,2018,Dalam,1,SMAN 13,IPA,Terendah,86.38,-
Jakarta,2018,Dalam,1,SMAN 13,IPA,Tertinggi,93,-
Jakarta,2018,Dalam,1,SMAN 13,IPA,Rata - Rata,88.74,-
Jakarta,2018,Dalam,1,SMAN 13,IPS,Terendah,82,-
Jakarta,2018,Dalam,1,SMAN 13,IPS,Tertinggi,89.38,-
Jakarta,2018,Dalam,1,SMAN 13,IPS,Rata - Rata,84.02,-
Jakarta,2018,Dalam,1,SMAN 14,IPA,Terendah,84.88,-
Jakarta,2018,Dalam,1,SMAN 14,IPA,Tertinggi,93.25,-
Jakarta,2018,Dalam,1,SMAN 14,IPA,Rata - Rata,86.64,-
Jakarta,2018,Dalam,1,SMAN 14,IPS,Terendah,81.63,-
Jakarta,2018,Dalam,1,SMAN 14,IPS,Tertinggi,87.75,-
Jakarta,2018,Dalam,1,SMAN 14,IPS,Rata - Rata,83.15,-
Jakarta,2018,Dalam,1,SMAN 15,IPA,Terendah,64.5,-
Jakarta,2018,Dalam,1,SMAN 15,IPA,Tertinggi,76.38,-
Jakarta,2018,Dalam,1,SMAN 15,IPA,Rata - Rata,68.07,-
Jakarta,2018,Dalam,1,SMAN 15,IPS,Terendah,61.38,-
Jakarta,2018,Dalam,1,SMAN 15,IPS,Tertinggi,72.13,-
Jakarta,2018,Dalam,1,SMAN 15,IPS,Rata - Rata,63.78,-
Jakarta,2018,Dalam,1,SMAN 16,IPA,Terendah,77.13,-
Jakarta,2018,Dalam,1,SMAN 16,IPA,Tertinggi,86.38,-
Jakarta,2018,Dalam,1,SMAN 16,IPA,Rata - Rata,80.27,-
Jakarta,2018,Dalam,1,SMAN 16,IPS,Terendah,74,-
Jakarta,2018,Dalam,1,SMAN 16,IPS,Tertinggi,82.5,-
Jakarta,2018,Dalam,1,SMAN 16,IPS,Rata - Rata,76.3,-
Jakarta,2018,Dalam,1,SMAN 17,IPA,Terendah,61.5,-
Jakarta,2018,Dalam,1,SMAN 17,IPA,Tertinggi,84.5,-
Jakarta,2018,Dalam,1,SMAN 17,IPA,Rata - Rata,68.83,-
Jakarta,2018,Dalam,1,SMAN 17,IPS,Terendah,61.88,-
Jakarta,2018,Dalam,1,SMAN 17,IPS,Tertinggi,75.63,-
Jakarta,2018,Dalam,1,SMAN 17,IPS,Rata - Rata,67.57,-
Jakarta,2018,Dalam,1,SMAN 18,IPA,Terendah,70.88,-
Jakarta,2018,Dalam,1,SMAN 18,IPA,Tertinggi,82.88,-
Jakarta,2018,Dalam,1,SMAN 18,IPA,Rata - Rata,73.83,-
Jakarta,2018,Dalam,1,SMAN 18,IPS,Terendah,65.63,-
Jakarta,2018,Dalam,1,SMAN 18,IPS,Tertinggi,72.25,-
Jakarta,2018,Dalam,1,SMAN 18,IPS,Rata - Rata,68.26,-
Jakarta,2018,Dalam,1,SMAN 18,BAHASA,Terendah,62.5,-
Jakarta,2018,Dalam,1,SMAN 18,BAHASA,Tertinggi,67.13,-
Jakarta,2018,Dalam,1,SMAN 18,BAHASA,Rata - Rata,64.08,-
Jakarta,2018,Dalam,1,SMAN 19,IPA,Terendah,79.13,-
Jakarta,2018,Dalam,1,SMAN 19,IPA,Tertinggi,87.88,-
Jakarta,2018,Dalam,1,SMAN 19,IPA,Rata - Rata,82.37,-
Jakarta,2018,Dalam,1,SMAN 19,IPS,Terendah,74.88,-
Jakarta,2018,Dalam,1,SMAN 19,IPS,Tertinggi,86,-
Jakarta,2018,Dalam,1,SMAN 19,IPS,Rata - Rata,77.86,-
Jakarta,2018,Dalam,1,SMAN 20,IPA,Terendah,65.25,-
Jakarta,2018,Dalam,1,SMAN 20,IPA,Tertinggi,77.25,-
Jakarta,2018,Dalam,1,SMAN 20,IPA,Rata - Rata,68.23,-
Jakarta,2018,Dalam,1,SMAN 20,IPS,Terendah,61.38,-
Jakarta,2018,Dalam,1,SMAN 20,IPS,Tertinggi,83,-
Jakarta,2018,Dalam,1,SMAN 20,IPS,Rata - Rata,64.64,-
Jakarta,2018,Dalam,1,SMAN 21,IPA,Terendah,86.75,-
Jakarta,2018,Dalam,1,SMAN 21,IPA,Tertinggi,93.63,-
Jakarta,2018,Dalam,1,SMAN 21,IPA,Rata - Rata,88.89,-
Jakarta,2018,Dalam,1,SMAN 21,IPS,Terendah,83.25,-
Jakarta,2018,Dalam,1,SMAN 21,IPS,Tertinggi,91.63,-
Jakarta,2018,Dalam,1,SMAN 21,IPS,Rata - Rata,85.28,-
Jakarta,2018,Dalam,1,SMAN 22,IPA,Terendah,70.5,-
Jakarta,2018,Dalam,1,SMAN 22,IPA,Tertinggi,82.63,-
Jakarta,2018,Dalam,1,SMAN 22,IPA,Rata - Rata,73.7,-
Jakarta,2018,Dalam,1,SMAN 22,IPS,Terendah,69.38,-
Jakarta,2018,Dalam,1,SMAN 22,IPS,Tertinggi,74.63,-
Jakarta,2018,Dalam,1,SMAN 22,IPS,Rata - Rata,71.11,-
Jakarta,2018,Dalam,1,SMAN 23,IPA,Terendah,72.5,-
Jakarta,2018,Dalam,1,SMAN 23,IPA,Tertinggi,86.38,-
Jakarta,2018,Dalam,1,SMAN 23,IPA,Rata - Rata,76.87,-
Jakarta,2018,Dalam,1,SMAN 23,IPS,Terendah,69.13,-
Jakarta,2018,Dalam,1,SMAN 23,IPS,Tertinggi,81.25,-
Jakarta,2018,Dalam,1,SMAN 23,IPS,Rata - Rata,72.25,-
Jakarta,2018,Dalam,1,SMAN 24,IPA,Terendah,71,-
Jakarta,2018,Dalam,1,SMAN 24,IPA,Tertinggi,78,-
Jakarta,2018,Dalam,1,SMAN 24,IPA,Rata - Rata,73.26,-
Jakarta,2018,Dalam,1,SMAN 24,IPS,Terendah,69.5,-
Jakarta,2018,Dalam,1,SMAN 24,IPS,Tertinggi,78.63,-
Jakarta,2018,Dalam,1,SMAN 24,IPS,Rata - Rata,71.83,-
Jakarta,2018,Dalam,1,SMAN 25,IPA,Terendah,66.13,-
Jakarta,2018,Dalam,1,SMAN 25,IPA,Tertinggi,77.13,-
Jakarta,2018,Dalam,1,SMAN 25,IPA,Rata - Rata,69.04,-
Jakarta,2018,Dalam,1,SMAN 25,IPS,Terendah,62.88,-
Jakarta,2018,Dalam,1,SMAN 25,IPS,Tertinggi,73.5,-
Jakarta,2018,Dalam,1,SMAN 25,IPS,Rata - Rata,65.72,-
Jakarta,2018,Dalam,1,SMAN 26,IPA,Terendah,87.75,-
Jakarta,2018,Dalam,1,SMAN 26,IPA,Tertinggi,90.75,-
